WESD,GHI,PRCP,SNWD,TAVG,DISCHRG_LAG,DISCHRG
696.0,174.04,0.0,1956.0,-3.5,427.88,542.18
696.0,152.08,0.0,1956.0,-4.1,542.18,551.26
698.5,127.21,2.5,1981.0,-1.1,551.26,436.11
703.6,78.04,2.5,1981.0,0.5,436.11,412.98
718.8,109.38,12.7,2032.0,0.6,412.98,332.53
734.1,116.75,12.7,2134.0,-0.5,332.53,302.49
741.7,118.5,5.1,2159.0,-2.4,302.49,305.41
739.1,178.96,0.0,2134.0,-4.3,305.41,317.03
739.1,253.08,0.0,2134.0,-6.2,317.03,296.32
746.8,117.46,10.2,2235.0,-4.6,296.32,296.77
744.2,207.33,0.0,2210.0,-7.8,296.77,300.16
746.8,97.17,5.1,2159.0,-2.9,300.16,307.53
746.8,258.17,0.0,2108.0,1.4,307.53,308.95
746.8,261.46,0.0,2083.0,3.0,308.95,318.24
744.2,273.29,0.0,2057.0,2.8,318.24,309.15
739.1,272.17,0.0,2007.0,5.3,309.15,297.41
736.6,241.38,0.0,1956.0,5.0,297.41,302.28
736.6,239.08,0.0,1956.0,0.3,302.28,316.38
736.6,233.92,0.0,1956.0,-3.8,316.38,332.34
739.1,294.96,5.1,1905.0,-0.8,332.34,320.25
734.1,180.96,0.0,1905.0,3.3,320.25,317.15
